---,Name,StarSystemName,PosX,PosY,SystemType,SpectralType,Luminosity,SubType,SystemStatus,ChargingStation,Orbitals,Habitable,Description,Cluster,ClusterOverlay,ClusterConstellation
914,914,Anywhere,-167.21400451660156,436.02899169921875,Normal,G,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6283,6283,Ouagadougou (Silence (3130+)),217.46200561523438,413.614990234375,Normal,F,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1021,1021,Pondicherry,401.68798828125,239.0590057373047,Normal,G,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1845,1845,Regis Roost,153.51199340820312,-442.2340087890625,Normal,G,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2102,2102,Sabanillas,433.7349853515625,-176.36900329589844,Normal,A,III,3,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
1002,1002,Echo,287.42999267578125,369.625,Normal,G,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6288,6288,Fjernet,-397.0039978027344,248.38800048828125,Normal,M,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1480,1480,Krimari,-162.22799682617188,-439.3500061035156,Normal,K,V,7,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
2085,2085,Lihue,424.1669921875,-198.57400512695312,Normal,F,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2131,2131,Broaddus,465.0249938964844,55.784000396728516,Normal,F,V,7,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RepairSystem"")",None,None
1070,1070,Joyz,-135.4029998779297,-448.364990234375,Normal,K,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6293,6293,Bellerophon,11.47599983215332,-468.3349914550781,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6294,6294,Sikkim,331.7650146484375,330.9620056152344,Normal,K,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6295,6295,Appian,44.176998138427734,-466.7300109863281,Normal,F,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2050,2050,Birmensdorf,383.0830078125,-270.9320068359375,Normal,F,V,2,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
1371,1371,Kowloon,-292.6029968261719,367.0199890136719,Normal,G,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2045,2045,Soul,377.39599609375,279.1210021972656,Normal,M,V,2,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
1494,1494,Here,-150.16799926757812,444.8219909667969,Normal,K,V,3,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:PirateCluster"")",None,None
1022,1022,Tabayama,407.55999755859375,233.09500122070312,Normal,F,IV,0,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:OutworldsBorder"")",None,None
6301,6301,Mahrah,-417.5580139160156,214.68499755859375,Normal,F,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
33,33,Ko,-18.104999542236328,43.900001525878906,Normal,G,IV,6,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
22,22,Quentin,46.00199890136719,12.361000061035156,Normal,K,IV,9,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
6304,6304,New Britain (Inglesmond (2349+)),33.895999908447266,33.939998626708984,Normal,G,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2023,2023,Abiy Adi,349.46600341796875,314.5669860839844,Normal,F,V,6,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
6306,6306,Woogi,226.85800170898438,-412.0830078125,Normal,K,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1127,1127,Perdition,306.9549865722656,-356.6759948730469,Normal,G,V,6,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
2136,2136,Nagel,470.968994140625,6.414000034332275,Normal,G,V,8,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",/Game/DLC1/CareerMode/Warzones/D_2_3/D_2_3.D_2,None
1129,1129,Lushann,449.61700439453125,140.8090057373047,Normal,M,V,3,Normal,Zenith,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:OutworldsBorder"")",None,None
1578,1578,Gustrell,-66.62100219726562,466.6499938964844,Normal,F,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6311,6311,Masterton,292.59600830078125,-369.7640075683594,Normal,G,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6312,6312,Amber,281.9939880371094,-377.9159851074219,Normal,G,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6313,6313,Old Canton,393.5929870605469,260.6549987792969,Normal,K,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1185,1185,Viborg,-465.2539978027344,80.08699798583984,Normal,G,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6315,6315,Úr Cruinn�,-15.217000007629395,-471.9389953613281,Normal,M,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1191,1191,Timbuktu,-446.63800048828125,154.76300048828125,Normal,K,V,0,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:AlarionPeriphery"")",/Game/Campaign/CampaignArcs/Regions/EndgameClusters/15_2.15,None
1100,1100,Dormandaine,462.3219909667969,100.7300033569336,Normal,F,V,4,Normal,Zenith,Unspecified,Unspecified,,"(Id="""")",None,None
1537,1537,Butte Hold,-100.81600189208984,462.39801025390625,Normal,G,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2141,2141,Benedict,473.2900085449219,-11.428000450134277,Normal,M,V,6,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
2044,2044,Huaide,376.8800048828125,286.62298583984375,Normal,K,V,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
6321,6321,Emar,325.03900146484375,344.7139892578125,Normal,K,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1824,1824,Richmond,130.7779998779297,455.4490051269531,Normal,G,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
954,954,Illyria,-439.2279968261719,-178.11000061035156,Normal,G,V,4,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
922,922,Lackhove,-166.2220001220703,444.2149963378906,Normal,M,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6325,6325,Takata (New Start (3130+)),366.20098876953125,301.52099609375,Normal,G,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
946,946,Trasjkis,-434.3479919433594,-191.8990020751953,Normal,K,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1245,1245,Ma'anshan,-389.0409851074219,272.6619873046875,Normal,K,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1407,1407,Palladix,-241.3780059814453,-409.2279968261719,Normal,G,V,7,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
6329,6329,Guldra,114.41699981689453,-461.156005859375,Normal,G,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6330,6330,Paf,188.68600463867188,-436.114990234375,Normal,G,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6331,6331,Tatopani,-475.17401123046875,-7.043000221252441,Normal,K,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
874,874,Mirage,475.1029968261719,15.463000297546387,Normal,K,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6333,6333,Coromodir,92.15799713134766,-466.510986328125,Normal,G,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2067,2067,Jodipur (Neukirchen (3025+)),406.3479919433594,-247.14199829101562,Normal,F,V,4,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
912,912,Bjarred,243.3939971923828,408.6780090332031,Normal,F,V,4,Normal,Zenith,Unspecified,H_1Plus,,"(Id="""")",None,None
1307,1307,Neerabup,-339.18798828125,333.6679992675781,Normal,G,V,8,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
2108,2108,Morthac,442.7359924316406,174.36300659179688,Normal,F,V,8,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:OutworldsBorder"")",None,None
6338,6338,Katinka,151.69400024414062,-451.1929931640625,Normal,K,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2127,2127,Shubuta,459.8420104980469,-123.34300231933594,Normal,G,V,1,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
2143,2143,Milligan,475.0950012207031,38.72800064086914,Normal,G,V,3,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RepairSystem"")",None,None
1135,1135,Cate's Hold,-69.55500030517578,-471.66900634765625,Normal,M,V,2,Normal,Zenith,Unspecified,H_1Plus,,"(Id="""")",None,None
1049,1049,Kennard,468.6400146484375,88.35399627685547,Normal,G,V,4,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RepairSystem"")",None,None
1336,1336,Jerangle,-318.1759948730469,355.385009765625,Normal,G,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1557,1557,Crellacor,-82.8740005493164,469.85400390625,Normal,K,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1034,1034,Naka Pabni,377.9129943847656,-291.6440124511719,Normal,G,V,8,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
2103,2103,Brasha,436.5660095214844,194.86599731445312,Normal,G,V,4,Normal,Zenith,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:OutworldsBorder"")",None,None
6347,6347,Valerius,-452.989990234375,-154.23500061035156,Normal,F,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1991,1991,Qandahar,317.97100830078125,358.1159973144531,Normal,G,IV,0,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
6349,6349,Valabhi,-414.6990051269531,239.65899658203125,Normal,G,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1062,1062,Montour,348.7019958496094,-328.614013671875,Normal,F,V,1,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
6351,6351,Janina,-446.6109924316406,173.83799743652344,Normal,K,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6352,6352,Traussin,358.27099609375,-318.85699462890625,Normal,G,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2128,2128,Molino,460.3550109863281,-134.7429962158203,Normal,F,V,3,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
1196,1196,Ormstown,-438.8869934082031,193.56500244140625,Normal,K,V,0,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
6355,6355,Zertarum,-135.53599548339844,460.1780090332031,Normal,F,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6356,6356,Wedderborg,472.22198486328125,-85.39099884033203,Normal,K,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
902,902,Deneb Algedi,41.09700012207031,26.058000564575195,Normal,F,VI,6,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
240,240,Talitha,-34.13199996948242,-34.6879997253418,Normal,G,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
911,911,Diboll,475.3590087890625,67.16300201416016,Normal,M,V,9,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RepairSystem"")",/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneCollision/Safezone_1_Blob.Safezone_1_Blob,/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/Safezone_1.Safezone
1126,1126,Euschelus,280.79400634765625,-389.4339904785156,Normal,K,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1320,1320,Willunga,-333.7340087890625,345.3030090332031,Normal,K,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1979,1979,Grossbach,310.0350036621094,-366.7909851074219,Normal,G,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6363,6363,Yidtall,-479.60101318359375,-25.8700008392334,Normal,F,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1055,1055,Zlatousi,427.2799987792969,219.67100524902344,Normal,K,V,7,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:OutworldsBorder"")",None,None
6365,6365,Herbania,-276.3370056152344,393.0509948730469,Normal,G,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6366,6366,Fallen Stars,-479.1409912109375,38.715999603271484,Normal,F,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6367,6367,Haggard,-477.0669860839844,59.40599822998047,Normal,G,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1536,1536,Palm,-101.77300262451172,-469.906005859375,Normal,M,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
812,812,Rosiclare,478.9809875488281,-47.35499954223633,Normal,G,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1996,1996,Logan's Land,323.6659851074219,-356.6759948730469,Normal,M,V,7,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
1101,1101,Dersidatz (Blantleff (3025+)),-467.61199951171875,-115.76799774169922,Normal,K,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1458,1458,Harminous,-185.9709930419922,-444.40399169921875,Normal,F,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6373,6373,Marisura,-434.84698486328125,207.39999389648438,Normal,K,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6374,6374,Zelmag,-265.97900390625,-401.802001953125,Normal,G,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6375,6375,Vulture's Nest,-241.63699340820312,416.9750061035156,Normal,G,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6376,6376,Taygete,-26.222000122070312,-481.2869873046875,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2147,2147,Davisville,481.3070068359375,-27.44300079345703,Normal,G,V,9,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
6378,6378,New Sarum,228.75599670410156,424.3739929199219,Normal,G,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2144,2144,Vandalia,477.69000244140625,-66.21700286865234,Normal,F,V,1,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
6380,6380,Mas,227.3300018310547,-425.510009765625,Normal,F,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1901,1901,Spitz,221.00799560546875,-429.1669921875,Normal,F,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6382,6382,Sanurcha (Ildrong (2750+)),430.3110046386719,-219.13999938964844,Normal,G,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
941,941,Erewhon,-185.85400390625,445.85699462890625,Normal,A,V,7,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
6384,6384,Bothwell,482.57598876953125,23.94099998474121,Normal,G,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6385,6385,Caracol,273.3489990234375,398.822998046875,Normal,M,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6386,6386,Ambrose,-226.17599487304688,427.52301025390625,Normal,K,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1417,1417,Techne's Revenge,-231.59300231933594,-424.6180114746094,Normal,K,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6388,6388,Wingzar,-465.8529968261719,130.31399536132812,Normal,K,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2004,2004,Norman's World,330.48199462890625,-353.5979919433594,Normal,G,V,6,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
1048,1048,Sevon,465.5379943847656,132.8179931640625,Normal,M,V,2,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
2137,2137,Minette,471.61199951171875,-109.7020034790039,Normal,F,V,9,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",/Game/DLC1/CareerMode/Warzones/D_4_6/D_4_6.D_4,None
873,873,June,405.8330078125,-264.18701171875,Normal,G,V,3,Normal,None,Unspecified,H_1Plus,,"(Id=""MWFactionAsset:CareerCluster"")",/Game/DLC1/CareerMode/Warzones/D_5_7/D_5_7.D_5,None
1779,1779,Porthos,90.20899963378906,475.92401123046875,Normal,G,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1125,1125,Sterope (New Taurus),266.7550048828125,-404.3340148925781,Normal,K,V,2,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
1187,1187,All Dawn,-459.3070068359375,154.01800537109375,Normal,F,V,3,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
2122,2122,Calish,457.6000061035156,159.58700561523438,Normal,M,V,8,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:OutworldsBorder"")",None,None
1121,1121,Elissa,-39.04800033569336,483.0830078125,Normal,F,V,1,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
1514,1514,Adhara (Trip (3040+)),-123.31400299072266,-468.9599914550781,Normal,G,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6399,6399,Arlanda,-300.53399658203125,380.6510009765625,Normal,G,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6400,6400,Merlynpede,-475.5069885253906,96.72599792480469,Normal,F,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1220,1220,Issaba,-406.3869934082031,265.4259948730469,Normal,F,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2052,2052,Agliana,389.80499267578125,-289.56201171875,Normal,G,V,6,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
1567,1567,Paulus Prime,-73.03500366210938,480.1619873046875,Normal,M,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1485,1485,Trznadel Cluster,-159.78799438476562,-458.64898681640625,Cluster,G,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6405,6405,Illium,-207.37600708007812,439.2250061035156,Normal,F,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2145,2145,Pajarito,479.7510070800781,77.24299621582031,Normal,G,V,7,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:RepairSystem"")",None,None
1210,1210,Lost,-415.29400634765625,252.44400024414062,Normal,G,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1202,1202,Langhorne,-429.0849914550781,228.46600341796875,Normal,G,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1136,1136,Oberon,-111.41899871826172,473.2510070800781,Normal,F,III,5,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:PirateKingdoms"")",/Game/CustomContent/Zones_Custom_Conflict_1.Zones_Custom_Conflict,None
6410,6410,Parvan,-465.1289978027344,142.84800720214844,Normal,M,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2082,2082,Suianheer,419.52899169921875,246.55099487304688,Normal,G,V,8,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:OutworldsBorder"")",None,None
1257,1257,Canal,-377.6340026855469,307.2980041503906,Normal,K,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
898,898,Gurrnazovo,423.4049987792969,-240.6999969482422,Normal,G,V,3,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
2011,2011,Celentaro,339.9360046386719,-348.97900390625,Normal,F,V,6,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:TaurianCorridor"")",None,None
2123,2123,Hephzibah,457.52099609375,-167.5500030517578,Normal,F,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1138,1138,Santander,77.80000305175781,481.0989990234375,Normal,K,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6417,6417,Sweet Water,-373.8320007324219,312.72100830078125,Normal,M,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1283,1283,Swartklip,-359.802001953125,329.01800537109375,Normal,G,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1120,1120,Vixen,-292.61700439453125,-390.0950012207031,Normal,G,V,3,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
1231,1231,Kwangjong-ni,-398.5350036621094,281.39300537109375,Normal,G,V,5,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
1086,1086,Rockwellawan,67.08399963378906,-483.3210144042969,Normal,K,V,2,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
1580,1580,Dainmar Majoris,-62.198001861572266,-484.1969909667969,Normal,F,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6423,6423,Isfahan,163.23300170898438,460.22100830078125,Normal,M,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1054,1054,Cohagen,372.22198486328125,-316.22601318359375,Normal,F,V,7,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
6425,6425,Armstrong,-488.302001953125,12.607000350952148,Normal,G,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1181,1181,Gillfillan's Gold,-475.37200927734375,113.1760025024414,Normal,G,V,6,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
1964,1964,Chapineria,292.0880126953125,392.0830078125,Normal,K,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6428,6428,Tantallon,488.9410095214844,0.49399998784065247,Normal,K,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1510,1510,Blackstone,-123.87699890136719,473.5220031738281,Normal,K,V,1,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:PirateKingdoms"")",None,None
1084,1084,Spencer,5.521999835968018,-489.47601318359375,Normal,G,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6431,6431,Awyron,-265.17999267578125,411.6610107421875,Normal,G,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6432,6432,Caerlaverock,488.177001953125,43.474998474121094,Normal,F,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2035,2035,Multan,363.6990051269531,329.0150146484375,Normal,F,V,1,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
6434,6434,Don't (Mantharaka (3022+)),37.30699920654297,-489.19000244140625,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1534,1534,Sigurd,-103.88899993896484,479.7130126953125,Normal,G,V,7,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:PirateKingdoms"")",None,None
1432,1432,Wildwood,-217.63299560546875,-440.0090026855469,Normal,G,V,4,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
6437,6437,Gangtok,135.19900512695312,-472.3240051269531,Normal,M,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6438,6438,Jeju,212.58900451660156,443.05999755859375,Normal,G,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6439,6439,Tetski,-125.74800109863281,-475.260009765625,Normal,M,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6440,6440,Pyrrhus,206.86199951171875,-446.1440124511719,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6441,6441,Vortalcoy,-485.09698486328125,81.77200317382812,Normal,F,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6442,6442,Wonju,266.75,414.0,Normal,M,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2048,2048,Abagnar,380.2309875488281,314.822998046875,Normal,G,V,9,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
2152,2152,Symsonia,486.7380065917969,-95.69300079345703,Normal,G,V,8,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
1334,1334,Thraxa,-322.0769958496094,-378.00299072265625,Normal,M,V,1,Normal,Zenith,Unspecified,H_1Plus,,"(Id="""")",None,None
6446,6446,Jacobabad,407.864990234375,-283.4209899902344,Normal,F,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1555,1555,Drask's Den,-86.53900146484375,489.1820068359375,Normal,G,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1128,1128,Organo,355.7669982910156,-347.0,Normal,K,V,1,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
6449,6449,Luxani,-268.66400146484375,-418.3030090332031,Normal,M,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1994,1994,Algate,323.6260070800781,378.12799072265625,Normal,K,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2106,2106,Fuveau,440.4540100097656,-232.66600036621094,Normal,K,V,3,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
6452,6452,Artru,165.99899291992188,-469.8110046386719,Normal,G,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2042,2042,Verdigreis,372.73699951171875,-330.6940002441406,Normal,G,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
876,876,Savonburg,498.1029968261719,-15.557999610900879,Normal,F,V,9,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:CareerCluster"")",None,None
1265,1265,Elume,-372.4800109863281,331.0769958496094,Normal,F,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6456,6456,Contrilla,43.75400161743164,-496.46099853515625,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
1050,1050,Pitkin,492.6780090332031,76.98400115966797,Normal,F,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6458,6458,Highwater,60.02000045776367,-495.0530090332031,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
6459,6459,Wypoute,-335.5719909667969,369.1700134277344,Normal,G,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
921,921,Götterdämmerun�,-179.5959930419922,465.6080017089844,Normal,M,V,8,Normal,None,Unspecified,Unspecified,,"(Id=""MWFactionAsset:PirateKingdoms"")",None,None
1636,1636,Blackbone (Nyserta (3025+)),-17.783000946044922,498.7659912109375,Normal,A,III,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2135,2135,Quiberas,467.77301025390625,174.0019989013672,Normal,K,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2126,2126,Eustatius,458.0450134277344,-198.5749969482422,Normal,F,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
